path,x,y,zoom,col
bremen_000254_000019_leftImg8bit.png,1118.0,456.0,0.5,r
bremen_000254_000019_leftImg8bit.png,1022.0,392.0,0.5,g
bremen_000254_000019_leftImg8bit.png,846.0,422.0,0.5,g
bremen_000254_000019_leftImg8bit.png,872.0,428.0,0.25,r
bremen_000255_000019_leftImg8bit.png,1452.0,420.0,0.5,r
bremen_000255_000019_leftImg8bit.png,1226.0,476.0,0.5,r
bremen_000255_000019_leftImg8bit.png,1198.0,478.0,0.5,r
bremen_000255_000019_leftImg8bit.png,1864.0,542.0,0.5,r
bremen_000255_000019_leftImg8bit.png,1348.0,444.0,0.25,g
bremen_000256_000019_leftImg8bit.png,1190.0,354.0,0.5,r
bremen_000256_000019_leftImg8bit.png,998.0,198.0,0.5,g
bremen_000256_000019_leftImg8bit.png,744.0,372.0,0.25,g
bremen_000256_000019_leftImg8bit.png,1218.0,374.0,0.5,g
bremen_000256_000019_leftImg8bit.png,506.0,556.0,0.5,g
bremen_000256_000019_leftImg8bit.png,192.0,508.0,0.25,r
bremen_000256_000019_leftImg8bit.png,1004.0,204.0,0.25,g
bremen_000256_000019_leftImg8bit.png,1220.0,376.0,0.25,g
bremen_000257_000019_leftImg8bit.png,1694.0,112.0,0.5,r
bremen_000257_000019_leftImg8bit.png,1316.0,176.0,0.5,r
bremen_000257_000019_leftImg8bit.png,1708.0,188.0,0.5,r
bremen_000257_000019_leftImg8bit.png,776.0,352.0,0.5,g
bremen_000257_000019_leftImg8bit.png,1058.0,370.0,0.5,g
bremen_000257_000019_leftImg8bit.png,1712.0,96.0,0.125,r
bremen_000265_000019_leftImg8bit.png,796.0,86.0,0.5,r
bremen_000265_000019_leftImg8bit.png,834.0,184.0,0.5,g
bremen_000265_000019_leftImg8bit.png,824.0,246.0,0.5,g
bremen_000265_000019_leftImg8bit.png,800.0,92.0,0.25,r
bremen_000265_000019_leftImg8bit.png,380.0,252.0,0.25,g
bremen_000265_000019_leftImg8bit.png,808.0,104.0,0.125,r
bremen_000269_000019_leftImg8bit.png,660.0,266.0,0.5,r
bremen_000269_000019_leftImg8bit.png,492.0,388.0,0.5,r
bremen_000269_000019_leftImg8bit.png,566.0,452.0,0.5,r
bremen_000269_000019_leftImg8bit.png,1000.0,282.0,0.5,g
bremen_000269_000019_leftImg8bit.png,832.0,288.0,0.5,g
bremen_000269_000019_leftImg8bit.png,1276.0,436.0,0.25,r
bremen_000269_000019_leftImg8bit.png,1924.0,392.0,0.25,g
bremen_000286_000019_leftImg8bit.png,710.0,6.0,0.5,r
bremen_000286_000019_leftImg8bit.png,1214.0,328.0,0.5,r
bremen_000286_000019_leftImg8bit.png,644.0,418.0,0.5,r
bremen_000286_000019_leftImg8bit.png,704.0,456.0,0.5,r
bremen_000286_000019_leftImg8bit.png,1078.0,1014.0,0.5,r
bremen_000286_000019_leftImg8bit.png,584.0,460.0,0.25,r
bremen_000286_000019_leftImg8bit.png,708.0,460.0,0.25,r
bremen_000286_000019_leftImg8bit.png,1072.0,516.0,0.25,r
bremen_000286_000019_leftImg8bit.png,712.0,12.0,0.25,g
bremen_000286_000019_leftImg8bit.png,1212.0,328.0,0.25,g
bremen_000288_000019_leftImg8bit.png,1172.0,436.0,0.5,r
bremen_000288_000019_leftImg8bit.png,1114.0,440.0,0.5,r
bremen_000288_000019_leftImg8bit.png,888.0,168.0,0.5,g
bremen_000288_000019_leftImg8bit.png,1216.0,348.0,0.25,g
bremen_000290_000019_leftImg8bit.png,1294.0,364.0,0.5,r
bremen_000290_000019_leftImg8bit.png,544.0,392.0,0.5,r
bremen_000290_000019_leftImg8bit.png,656.0,396.0,0.5,r
bremen_000290_000019_leftImg8bit.png,842.0,436.0,0.5,r
bremen_000290_000019_leftImg8bit.png,896.0,220.0,0.5,g
bremen_000290_000019_leftImg8bit.png,1142.0,378.0,0.5,g
bremen_000290_000019_leftImg8bit.png,394.0,404.0,0.5,g
bremen_000292_000019_leftImg8bit.png,882.0,386.0,0.5,r
bremen_000292_000019_leftImg8bit.png,1124.0,438.0,0.5,r
bremen_000292_000019_leftImg8bit.png,1012.0,452.0,0.5,r
bremen_000296_000019_leftImg8bit.png,1526.0,36.0,0.5,r
bremen_000296_000019_leftImg8bit.png,1086.0,362.0,0.5,g
bremen_000298_000019_leftImg8bit.png,1246.0,304.0,0.5,r
bremen_000298_000019_leftImg8bit.png,1202.0,430.0,0.5,r
bremen_000298_000019_leftImg8bit.png,1144.0,434.0,0.5,r
bremen_000298_000019_leftImg8bit.png,1120.0,448.0,0.5,r
bremen_000298_000019_leftImg8bit.png,1170.0,448.0,0.5,r
bremen_000304_000019_leftImg8bit.png,1024.0,448.0,0.5,r
bremen_000304_000019_leftImg8bit.png,1634.0,178.0,0.5,g
bremen_000304_000019_leftImg8bit.png,1644.0,196.0,0.5,g
bremen_000304_000019_leftImg8bit.png,1834.0,280.0,0.5,g
bremen_000304_000019_leftImg8bit.png,1702.0,314.0,0.5,g
bremen_000304_000019_leftImg8bit.png,1632.0,188.0,0.25,g
bremen_000304_000019_leftImg8bit.png,1640.0,200.0,0.125,g
bremen_000305_000019_leftImg8bit.png,992.0,462.0,0.5,g
bremen_000307_000019_leftImg8bit.png,1494.0,326.0,0.5,r
bremen_000307_000019_leftImg8bit.png,994.0,338.0,0.5,r
bremen_000307_000019_leftImg8bit.png,1492.0,320.0,0.25,r
bremen_000307_000019_leftImg8bit.png,996.0,340.0,0.25,r
bremen_000308_000019_leftImg8bit.png,1410.0,468.0,0.5,r
bremen_000308_000019_leftImg8bit.png,942.0,470.0,0.5,r
bremen_000308_000019_leftImg8bit.png,1098.0,472.0,0.5,r
bremen_000309_000019_leftImg8bit.png,554.0,134.0,0.5,r
bremen_000309_000019_leftImg8bit.png,968.0,140.0,0.25,r
bremen_000309_000019_leftImg8bit.png,468.0,320.0,0.25,r
bremen_000309_000019_leftImg8bit.png,1232.0,324.0,0.5,r
bremen_000309_000019_leftImg8bit.png,984.0,360.0,0.5,r
bremen_000309_000019_leftImg8bit.png,954.0,402.0,0.5,r
bremen_000309_000019_leftImg8bit.png,748.0,404.0,0.5,r
bremen_000309_000019_leftImg8bit.png,390.0,412.0,0.5,r
bremen_000309_000019_leftImg8bit.png,472.0,424.0,0.5,r
bremen_000309_000019_leftImg8bit.png,552.0,426.0,0.5,r
bremen_000309_000019_leftImg8bit.png,794.0,432.0,0.5,r
bremen_000309_000019_leftImg8bit.png,690.0,444.0,0.5,r
bremen_000309_000019_leftImg8bit.png,580.0,448.0,0.5,r
bremen_000309_000019_leftImg8bit.png,752.0,136.0,0.25,r
bremen_000309_000019_leftImg8bit.png,868.0,460.0,0.25,r
bremen_000309_000019_leftImg8bit.png,1088.0,464.0,0.25,r
bremen_000310_000019_leftImg8bit.png,548.0,492.0,0.5,r
bremen_000311_000019_leftImg8bit.png,1066.0,350.0,0.5,r
bremen_000311_000019_leftImg8bit.png,638.0,360.0,0.5,r
bremen_000311_000019_leftImg8bit.png,1240.0,424.0,0.5,r
bremen_000311_000019_leftImg8bit.png,1758.0,294.0,0.5,g
bremen_000311_000019_leftImg8bit.png,1040.0,312.0,0.25,g
bremen_000311_000019_leftImg8bit.png,1074.0,314.0,0.5,g
bremen_000311_000019_leftImg8bit.png,1300.0,444.0,0.25,r
bremen_000312_000019_leftImg8bit.png,1200.0,430.0,0.5,r
bremen_000312_000019_leftImg8bit.png,1234.0,444.0,0.5,r
darmstadt_000002_000019_leftImg8bit.png,1050.0,6.0,0.5,r
darmstadt_000002_000019_leftImg8bit.png,1454.0,326.0,0.5,r
darmstadt_000002_000019_leftImg8bit.png,152.0,340.0,0.5,r
darmstadt_000002_000019_leftImg8bit.png,620.0,372.0,0.5,r
darmstadt_000002_000019_leftImg8bit.png,654.0,372.0,0.5,r
darmstadt_000002_000019_leftImg8bit.png,1756.0,400.0,0.5,r
darmstadt_000002_000019_leftImg8bit.png,944.0,430.0,0.5,r
darmstadt_000002_000019_leftImg8bit.png,738.0,464.0,0.5,r
darmstadt_000002_000019_leftImg8bit.png,1646.0,466.0,0.5,r
darmstadt_000002_000019_leftImg8bit.png,1054.0,6.0,0.5,g
darmstadt_000002_000019_leftImg8bit.png,1602.0,260.0,0.5,g
darmstadt_000002_000019_leftImg8bit.png,732.0,448.0,0.5,g
darmstadt_000002_000019_leftImg8bit.png,804.0,12.0,0.25,r
darmstadt_000002_000019_leftImg8bit.png,1600.0,260.0,0.25,r
darmstadt_000002_000019_leftImg8bit.png,1740.0,400.0,0.25,r
darmstadt_000002_000019_leftImg8bit.png,1644.0,468.0,0.25,r
darmstadt_000003_000019_leftImg8bit.png,174.0,452.0,0.5,r
darmstadt_000003_000019_leftImg8bit.png,228.0,452.0,0.5,r
darmstadt_000003_000019_leftImg8bit.png,1438.0,194.0,0.5,g
darmstadt_000003_000019_leftImg8bit.png,484.0,322.0,0.5,g
darmstadt_000003_000019_leftImg8bit.png,260.0,384.0,0.5,g
darmstadt_000003_000019_leftImg8bit.png,1878.0,622.0,0.5,g
darmstadt_000005_000019_leftImg8bit.png,1298.0,336.0,0.5,r
darmstadt_000005_000019_leftImg8bit.png,1348.0,434.0,0.5,r
darmstadt_000005_000019_leftImg8bit.png,1330.0,446.0,0.5,r
darmstadt_000005_000019_leftImg8bit.png,1366.0,446.0,0.5,r
darmstadt_000006_000019_leftImg8bit.png,2022.0,132.0,0.5,r
darmstadt_000006_000019_leftImg8bit.png,2002.0,304.0,0.5,r
darmstadt_000006_000019_leftImg8bit.png,1514.0,332.0,0.5,r
darmstadt_000006_000019_leftImg8bit.png,1820.0,448.0,0.5,r
darmstadt_000006_000019_leftImg8bit.png,536.0,4.0,0.5,g
darmstadt_000006_000019_leftImg8bit.png,2026.0,126.0,0.5,g
darmstadt_000006_000019_leftImg8bit.png,1078.0,406.0,0.5,g
darmstadt_000006_000019_leftImg8bit.png,2024.0,128.0,0.25,r
darmstadt_000006_000019_leftImg8bit.png,1876.0,452.0,0.25,r
darmstadt_000006_000019_leftImg8bit.png,356.0,12.0,0.25,g
darmstadt_000006_000019_leftImg8bit.png,2032.0,128.0,0.125,r
darmstadt_000006_000019_leftImg8bit.png,1792.0,440.0,0.125,r
darmstadt_000008_000019_leftImg8bit.png,2002.0,288.0,0.5,r
darmstadt_000008_000019_leftImg8bit.png,1376.0,138.0,0.5,g
darmstadt_000009_000019_leftImg8bit.png,1638.0,340.0,0.5,r
darmstadt_000010_000019_leftImg8bit.png,688.0,294.0,0.5,r
darmstadt_000010_000019_leftImg8bit.png,1054.0,392.0,0.5,r
darmstadt_000010_000019_leftImg8bit.png,1150.0,398.0,0.5,r
darmstadt_000010_000019_leftImg8bit.png,1240.0,402.0,0.5,r
darmstadt_000010_000019_leftImg8bit.png,264.0,474.0,0.5,r
darmstadt_000012_000019_leftImg8bit.png,346.0,4.0,0.5,g
darmstadt_000016_000019_leftImg8bit.png,1028.0,268.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,1186.0,272.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,1368.0,340.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,1284.0,342.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,1170.0,364.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,1392.0,386.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,1184.0,420.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,1274.0,424.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,1376.0,426.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,1128.0,428.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,1356.0,444.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,1148.0,446.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,1286.0,446.0,0.5,r
darmstadt_000016_000019_leftImg8bit.png,16.0,24.0,0.125,g
darmstadt_000017_000019_leftImg8bit.png,1832.0,342.0,0.5,r
darmstadt_000018_000019_leftImg8bit.png,1108.0,230.0,0.5,r
darmstadt_000018_000019_leftImg8bit.png,1122.0,478.0,0.5,r
darmstadt_000018_000019_leftImg8bit.png,1308.0,482.0,0.5,r
darmstadt_000018_000019_leftImg8bit.png,32.0,48.0,0.0625,g
darmstadt_000027_000019_leftImg8bit.png,1418.0,274.0,0.5,g
darmstadt_000027_000019_leftImg8bit.png,1256.0,350.0,0.5,g
darmstadt_000027_000019_leftImg8bit.png,512.0,550.0,0.5,g
darmstadt_000027_000019_leftImg8bit.png,520.0,552.0,0.25,g
darmstadt_000029_000019_leftImg8bit.png,642.0,294.0,0.5,r
darmstadt_000029_000019_leftImg8bit.png,570.0,298.0,0.5,r
darmstadt_000029_000019_leftImg8bit.png,618.0,328.0,0.5,r
darmstadt_000029_000019_leftImg8bit.png,152.0,408.0,0.5,r
darmstadt_000029_000019_leftImg8bit.png,174.0,414.0,0.5,r
darmstadt_000029_000019_leftImg8bit.png,524.0,444.0,0.5,r
darmstadt_000029_000019_leftImg8bit.png,852.0,404.0,0.25,r
darmstadt_000029_000019_leftImg8bit.png,152.0,416.0,0.25,r
darmstadt_000029_000019_leftImg8bit.png,516.0,448.0,0.25,r
darmstadt_000029_000019_leftImg8bit.png,160.0,424.0,0.125,r
darmstadt_000030_000019_leftImg8bit.png,642.0,294.0,0.5,r
darmstadt_000030_000019_leftImg8bit.png,570.0,298.0,0.5,r
darmstadt_000030_000019_leftImg8bit.png,618.0,328.0,0.5,r
darmstadt_000030_000019_leftImg8bit.png,2022.0,376.0,0.5,r
darmstadt_000030_000019_leftImg8bit.png,448.0,426.0,0.5,r
darmstadt_000030_000019_leftImg8bit.png,788.0,434.0,0.5,r
darmstadt_000030_000019_leftImg8bit.png,1418.0,274.0,0.5,g
darmstadt_000030_000019_leftImg8bit.png,452.0,428.0,0.25,r
darmstadt_000032_000019_leftImg8bit.png,1040.0,160.0,0.5,r
darmstadt_000032_000019_leftImg8bit.png,966.0,412.0,0.5,r
darmstadt_000032_000019_leftImg8bit.png,992.0,432.0,0.5,r
darmstadt_000032_000019_leftImg8bit.png,1276.0,448.0,0.5,r
darmstadt_000032_000019_leftImg8bit.png,1388.0,454.0,0.5,r
darmstadt_000032_000019_leftImg8bit.png,1198.0,282.0,0.5,g
darmstadt_000032_000019_leftImg8bit.png,1512.0,352.0,0.5,g
darmstadt_000032_000019_leftImg8bit.png,32.0,512.0,0.0625,r
darmstadt_000033_000019_leftImg8bit.png,1398.0,134.0,0.5,r
darmstadt_000033_000019_leftImg8bit.png,1090.0,136.0,0.5,r
darmstadt_000033_000019_leftImg8bit.png,726.0,330.0,0.5,r
darmstadt_000033_000019_leftImg8bit.png,1128.0,332.0,0.5,g
darmstadt_000033_000019_leftImg8bit.png,1860.0,368.0,0.25,g
darmstadt_000033_000019_leftImg8bit.png,1396.0,136.0,0.25,g
darmstadt_000034_000019_leftImg8bit.png,1232.0,168.0,0.5,r
darmstadt_000034_000019_leftImg8bit.png,1386.0,172.0,0.5,r
darmstadt_000034_000019_leftImg8bit.png,1504.0,176.0,0.5,r
darmstadt_000034_000019_leftImg8bit.png,1776.0,196.0,0.5,r
darmstadt_000034_000019_leftImg8bit.png,1668.0,50.0,0.5,g
darmstadt_000034_000019_leftImg8bit.png,830.0,340.0,0.5,g
darmstadt_000034_000019_leftImg8bit.png,1018.0,346.0,0.5,g
darmstadt_000034_000019_leftImg8bit.png,1970.0,386.0,0.5,g
darmstadt_000034_000019_leftImg8bit.png,1816.0,428.0,0.5,g
darmstadt_000035_000019_leftImg8bit.png,882.0,380.0,0.5,r
darmstadt_000035_000019_leftImg8bit.png,1152.0,418.0,0.5,r
darmstadt_000035_000019_leftImg8bit.png,1130.0,442.0,0.5,r
darmstadt_000035_000019_leftImg8bit.png,1086.0,444.0,0.5,r
darmstadt_000038_000019_leftImg8bit.png,1016.0,448.0,0.5,r
darmstadt_000038_000019_leftImg8bit.png,814.0,458.0,0.5,r
darmstadt_000038_000019_leftImg8bit.png,1648.0,476.0,0.5,r
darmstadt_000038_000019_leftImg8bit.png,1556.0,294.0,0.5,g
darmstadt_000038_000019_leftImg8bit.png,1012.0,444.0,0.25,r
darmstadt_000040_000019_leftImg8bit.png,302.0,4.0,0.5,g
darmstadt_000040_000019_leftImg8bit.png,1836.0,164.0,0.25,r
darmstadt_000041_000019_leftImg8bit.png,616.0,340.0,0.5,r
darmstadt_000041_000019_leftImg8bit.png,1350.0,342.0,0.5,r
darmstadt_000041_000019_leftImg8bit.png,834.0,420.0,0.5,r
darmstadt_000041_000019_leftImg8bit.png,798.0,448.0,0.5,r
darmstadt_000041_000019_leftImg8bit.png,876.0,448.0,0.5,r
darmstadt_000041_000019_leftImg8bit.png,268.0,464.0,0.5,r
darmstadt_000043_000019_leftImg8bit.png,360.0,54.0,0.5,r
darmstadt_000043_000019_leftImg8bit.png,588.0,64.0,0.5,r
darmstadt_000043_000019_leftImg8bit.png,164.0,276.0,0.5,r
darmstadt_000043_000019_leftImg8bit.png,1526.0,282.0,0.5,r
darmstadt_000043_000019_leftImg8bit.png,1444.0,328.0,0.5,r
darmstadt_000043_000019_leftImg8bit.png,1468.0,328.0,0.5,r
darmstadt_000043_000019_leftImg8bit.png,1274.0,398.0,0.5,r
darmstadt_000043_000019_leftImg8bit.png,834.0,70.0,0.5,g
darmstadt_000043_000019_leftImg8bit.png,1052.0,70.0,0.5,g
darmstadt_000043_000019_leftImg8bit.png,722.0,268.0,0.5,g
darmstadt_000043_000019_leftImg8bit.png,1504.0,282.0,0.5,g
darmstadt_000043_000019_leftImg8bit.png,1052.0,72.0,0.25,r
darmstadt_000043_000019_leftImg8bit.png,168.0,276.0,0.25,r
darmstadt_000043_000019_leftImg8bit.png,1448.0,328.0,0.25,r
darmstadt_000043_000019_leftImg8bit.png,732.0,288.0,0.25,g
darmstadt_000046_000019_leftImg8bit.png,1158.0,370.0,0.5,r
darmstadt_000046_000019_leftImg8bit.png,1326.0,466.0,0.5,r
darmstadt_000046_000019_leftImg8bit.png,1422.0,466.0,0.5,r
darmstadt_000046_000019_leftImg8bit.png,14.0,92.0,0.5,g
darmstadt_000046_000019_leftImg8bit.png,1900.0,8.0,0.25,g
darmstadt_000048_000019_leftImg8bit.png,1268.0,308.0,0.5,g
darmstadt_000049_000019_leftImg8bit.png,802.0,48.0,0.5,r
darmstadt_000049_000019_leftImg8bit.png,1200.0,388.0,0.5,g
darmstadt_000053_000019_leftImg8bit.png,1394.0,330.0,0.5,r
darmstadt_000053_000019_leftImg8bit.png,558.0,348.0,0.5,r
darmstadt_000053_000019_leftImg8bit.png,596.0,348.0,0.5,r
darmstadt_000053_000019_leftImg8bit.png,1152.0,426.0,0.5,r
darmstadt_000053_000019_leftImg8bit.png,1176.0,426.0,0.5,r
darmstadt_000053_000019_leftImg8bit.png,1478.0,22.0,0.5,g
darmstadt_000053_000019_leftImg8bit.png,1288.0,68.0,0.5,g
darmstadt_000053_000019_leftImg8bit.png,1410.0,398.0,0.5,g
darmstadt_000053_000019_leftImg8bit.png,216.0,484.0,0.5,g
darmstadt_000053_000019_leftImg8bit.png,1704.0,108.0,0.25,r
darmstadt_000053_000019_leftImg8bit.png,1156.0,428.0,0.25,r
darmstadt_000053_000019_leftImg8bit.png,1116.0,444.0,0.25,r
darmstadt_000053_000019_leftImg8bit.png,1212.0,444.0,0.25,r
darmstadt_000058_000019_leftImg8bit.png,470.0,344.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,610.0,436.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,354.0,440.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,554.0,456.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,968.0,492.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,1448.0,502.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,1892.0,534.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,1940.0,540.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,44.0,566.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,64.0,566.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,1250.0,592.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,80.0,612.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,106.0,656.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,1246.0,696.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,1264.0,698.0,0.5,r
darmstadt_000058_000019_leftImg8bit.png,1370.0,4.0,0.5,g
darmstadt_000058_000019_leftImg8bit.png,1750.0,4.0,0.5,g
darmstadt_000058_000019_leftImg8bit.png,2042.0,46.0,0.5,g
darmstadt_000058_000019_leftImg8bit.png,1532.0,54.0,0.5,g
darmstadt_000058_000019_leftImg8bit.png,1624.0,56.0,0.5,g
darmstadt_000058_000019_leftImg8bit.png,450.0,172.0,0.5,g
darmstadt_000058_000019_leftImg8bit.png,470.0,206.0,0.5,g
darmstadt_000058_000019_leftImg8bit.png,1136.0,370.0,0.5,g
darmstadt_000058_000019_leftImg8bit.png,574.0,454.0,0.5,g
darmstadt_000058_000019_leftImg8bit.png,176.0,456.0,0.5,g
darmstadt_000058_000019_leftImg8bit.png,468.0,248.0,0.25,r
darmstadt_000058_000019_leftImg8bit.png,232.0,340.0,0.25,r
darmstadt_000058_000019_leftImg8bit.png,364.0,444.0,0.25,r
darmstadt_000058_000019_leftImg8bit.png,976.0,492.0,0.25,r
darmstadt_000058_000019_leftImg8bit.png,48.0,560.0,0.25,r
darmstadt_000058_000019_leftImg8bit.png,1248.0,596.0,0.25,r
darmstadt_000058_000019_leftImg8bit.png,1292.0,608.0,0.25,r
darmstadt_000058_000019_leftImg8bit.png,104.0,652.0,0.25,r
darmstadt_000058_000019_leftImg8bit.png,1752.0,8.0,0.25,g
darmstadt_000058_000019_leftImg8bit.png,1608.0,12.0,0.25,g
darmstadt_000058_000019_leftImg8bit.png,1988.0,28.0,0.25,g
darmstadt_000058_000019_leftImg8bit.png,2036.0,40.0,0.25,g
darmstadt_000058_000019_leftImg8bit.png,460.0,176.0,0.25,g
darmstadt_000058_000019_leftImg8bit.png,64.0,560.0,0.125,r
darmstadt_000070_000019_leftImg8bit.png,866.0,98.0,0.5,g
darmstadt_000074_000019_leftImg8bit.png,1916.0,148.0,0.5,r
darmstadt_000074_000019_leftImg8bit.png,1900.0,176.0,0.5,r
darmstadt_000074_000019_leftImg8bit.png,1006.0,414.0,0.5,r
darmstadt_000074_000019_leftImg8bit.png,1038.0,414.0,0.5,r
darmstadt_000074_000019_leftImg8bit.png,1080.0,432.0,0.5,r
darmstadt_000074_000019_leftImg8bit.png,1130.0,434.0,0.5,r
darmstadt_000074_000019_leftImg8bit.png,1312.0,458.0,0.5,r
darmstadt_000074_000019_leftImg8bit.png,1430.0,458.0,0.5,r
darmstadt_000074_000019_leftImg8bit.png,704.0,486.0,0.5,r
darmstadt_000074_000019_leftImg8bit.png,1150.0,138.0,0.5,g
darmstadt_000074_000019_leftImg8bit.png,1416.0,8.0,0.25,r
darmstadt_000074_000019_leftImg8bit.png,1480.0,8.0,0.25,r
darmstadt_000074_000019_leftImg8bit.png,1376.0,16.0,0.125,g
darmstadt_000074_000019_leftImg8bit.png,1920.0,176.0,0.0625,r
darmstadt_000074_000019_leftImg8bit.png,1312.0,368.0,0.0625,r
darmstadt_000076_000019_leftImg8bit.png,1194.0,364.0,0.5,r
darmstadt_000077_000019_leftImg8bit.png,750.0,62.0,0.5,r
darmstadt_000077_000019_leftImg8bit.png,748.0,82.0,0.5,r
darmstadt_000077_000019_leftImg8bit.png,30.0,16.0,0.5,g
darmstadt_000077_000019_leftImg8bit.png,1880.0,584.0,0.25,g
darmstadt_000079_000019_leftImg8bit.png,1466.0,292.0,0.5,r
darmstadt_000079_000019_leftImg8bit.png,1426.0,418.0,0.5,r
darmstadt_000079_000019_leftImg8bit.png,1470.0,418.0,0.5,r
darmstadt_000079_000019_leftImg8bit.png,1488.0,420.0,0.5,r
darmstadt_000079_000019_leftImg8bit.png,1354.0,422.0,0.5,r
darmstadt_000079_000019_leftImg8bit.png,1384.0,422.0,0.5,r
darmstadt_000080_000019_leftImg8bit.png,470.0,308.0,0.5,r
darmstadt_000080_000019_leftImg8bit.png,1070.0,466.0,0.5,r
darmstadt_000080_000019_leftImg8bit.png,964.0,468.0,0.5,r
darmstadt_000080_000019_leftImg8bit.png,370.0,260.0,0.5,g
darmstadt_000080_000019_leftImg8bit.png,1370.0,260.0,0.5,g
darmstadt_000080_000019_leftImg8bit.png,352.0,290.0,0.5,g
darmstadt_000080_000019_leftImg8bit.png,1332.0,306.0,0.5,g
darmstadt_000080_000019_leftImg8bit.png,684.0,316.0,0.5,g
darmstadt_000080_000019_leftImg8bit.png,344.0,264.0,0.25,g
darmstadt_000081_000019_leftImg8bit.png,736.0,358.0,0.5,r
darmstadt_000081_000019_leftImg8bit.png,290.0,400.0,0.5,r
darmstadt_000081_000019_leftImg8bit.png,832.0,410.0,0.5,r
darmstadt_000081_000019_leftImg8bit.png,666.0,418.0,0.5,r
darmstadt_000081_000019_leftImg8bit.png,902.0,420.0,0.5,r
darmstadt_000081_000019_leftImg8bit.png,568.0,422.0,0.5,r
darmstadt_000081_000019_leftImg8bit.png,646.0,424.0,0.5,r
darmstadt_000081_000019_leftImg8bit.png,746.0,424.0,0.5,r
darmstadt_000081_000019_leftImg8bit.png,600.0,426.0,0.5,r
darmstadt_000081_000019_leftImg8bit.png,868.0,426.0,0.5,r
darmstadt_000081_000019_leftImg8bit.png,790.0,428.0,0.5,r
darmstadt_000081_000019_leftImg8bit.png,1090.0,484.0,0.5,r
darmstadt_000081_000019_leftImg8bit.png,1414.0,296.0,0.5,g
darmstadt_000081_000019_leftImg8bit.png,288.0,404.0,0.25,r
dusseldorf_000000_000019_leftImg8bit.png,566.0,14.0,0.5,g
dusseldorf_000000_000019_leftImg8bit.png,582.0,16.0,0.5,g
dusseldorf_000000_000019_leftImg8bit.png,576.0,16.0,0.125,r
dusseldorf_000001_000019_leftImg8bit.png,1478.0,480.0,0.5,r
dusseldorf_000001_000019_leftImg8bit.png,1720.0,484.0,0.5,r
dusseldorf_000001_000019_leftImg8bit.png,1484.0,480.0,0.25,r
dusseldorf_000001_000019_leftImg8bit.png,1724.0,484.0,0.25,r
dusseldorf_000004_000019_leftImg8bit.png,1920.0,296.0,0.25,r
dusseldorf_000004_000019_leftImg8bit.png,1008.0,450.0,0.5,r
dusseldorf_000004_000019_leftImg8bit.png,1116.0,452.0,0.5,r
dusseldorf_000004_000019_leftImg8bit.png,290.0,486.0,0.5,r
dusseldorf_000004_000019_leftImg8bit.png,1236.0,332.0,0.25,g
dusseldorf_000004_000019_leftImg8bit.png,1012.0,452.0,0.25,r
dusseldorf_000004_000019_leftImg8bit.png,1116.0,456.0,0.25,r
dusseldorf_000004_000019_leftImg8bit.png,728.0,136.0,0.25,g
dusseldorf_000004_000019_leftImg8bit.png,504.0,352.0,0.25,g
dusseldorf_000005_000019_leftImg8bit.png,1060.0,260.0,0.5,r
dusseldorf_000005_000019_leftImg8bit.png,1182.0,362.0,0.5,r
dusseldorf_000005_000019_leftImg8bit.png,776.0,378.0,0.5,r
dusseldorf_000005_000019_leftImg8bit.png,1052.0,422.0,0.5,r
dusseldorf_000005_000019_leftImg8bit.png,814.0,428.0,0.5,r
dusseldorf_000005_000019_leftImg8bit.png,1018.0,446.0,0.5,r
dusseldorf_000005_000019_leftImg8bit.png,788.0,450.0,0.5,r
dusseldorf_000005_000019_leftImg8bit.png,652.0,460.0,0.25,r
dusseldorf_000011_000019_leftImg8bit.png,1382.0,236.0,0.5,r
dusseldorf_000011_000019_leftImg8bit.png,964.0,524.0,0.5,r
